date,close,open,high,low,volume,pct_change,daily_return,cumulative_return,drawdown,ma20,ma50,ma200
2019-12-17,490.0,490.0,490.0,489.0,127740.0,0.0,0.0,0.0187110187110197,-0.0466926070038899,484.74000000000007,477.084,461.93950000000007
2019-12-18,488.95,489.0,490.0,486.7,35040.0,-0.0021,-0.0021428571428571,0.0165280665280675,-0.0487354085603102,485.1825,477.56299999999993,462.12425
2019-12-19,491.5,490.0,491.85,490.0,216390.0,0.0052,0.0052152571837611,0.021829521829523,-0.0437743190661467,485.4075,478.093,462.35175
2019-12-20,492.6,491.6,492.6,491.6,234980.0,0.0022,0.0022380467955238,0.0241164241164253,-0.041634241245135,485.79,478.74300000000005,462.52475
2019-12-23,493.0,492.6,493.0,487.7,118550.0,0.0008,0.0008120178643928,0.024948024948026,-0.0408560311284036,486.3875,479.4,462.74475
2019-12-24,490.0,491.5,492.0,490.0,127770.0,-0.0060999999999999,-0.0060851926977687,0.0187110187110197,-0.0466926070038899,486.7475,479.99,462.95475
2019-12-25,489.0,492.0,492.0,488.1,99810.0,-0.002,-0.0020408163265306,0.0166320166320177,-0.0486381322957187,487.045,480.57,463.15975
2019-12-26,487.15,488.1,488.1,487.1,35420.0,-0.0038,-0.0037832310838445,0.0127858627858639,-0.052237354085602,487.2475,481.072,463.336
2019-12-27,489.0,487.1,489.0,486.0,28930.0,0.0038,0.003797598275685,0.0166320166320177,-0.0486381322957187,487.44749999999993,481.57,463.531
2019-12-30,490.0,485.25,490.0,485.25,29600.0,0.002,0.0020449897750511,0.0187110187110199,-0.0466926070038897,487.7225,482.068,463.766
2019-12-31,499.0,491.0,499.0,488.0,167170.0,0.0184,0.0183673469387755,0.0374220374220386,-0.0291828793774306,488.4725,482.548,464.0385
2020-01-02,490.0,490.0,490.0,490.0,4770.0,-0.018,-0.0180360721442885,0.0187110187110199,-0.0466926070038897,488.7724999999999,482.827,464.273
2020-01-03,494.95,488.9,495.0,487.0,26660.0,0.0101,0.0101020408163265,0.0290020790020804,-0.0370622568093371,489.47,483.223,464.5365
2020-01-06,490.5,490.0,490.5,490.0,21400.0,-0.009,-0.0089908071522375,0.0197505197505212,-0.0457198443579752,489.8925,483.4330000000001,464.78825
2020-01-07,495.0,490.5,495.0,490.5,17850.0,0.0092,0.0091743119266054,0.0291060291060305,-0.0369649805447457,490.585,483.802,465.05825
2020-01-08,497.0,495.0,498.0,495.0,112770.0,0.004,0.004040404040404,0.0332640332640348,-0.033073929961088,491.18500000000006,484.122,465.417
2020-01-09,498.95,498.0,500.2,498.0,120490.0,0.0039,0.0039235412474849,0.0373180873180889,-0.0292801556420218,491.6325000000001,484.601,465.75575
2020-01-10,496.5,497.6,501.9,496.5,361570.0,-0.0049,-0.0049103116544744,0.0322245322245338,-0.0340466926070023,492.1525,485.031,466.08525
2020-01-13,493.15,492.05,493.15,492.05,1830.0,-0.0067,-0.0067472306143001,0.0252598752598767,-0.0405642023346289,492.3125,485.451,466.3605
2020-01-14,496.55,493.5,496.55,493.5,7710.0,0.0069,0.006894454020075,0.0323284823284837,-0.0339494163424111,492.64,485.782,466.65275
2020-01-15,497.95,498.0,499.0,496.65,97600.0,0.0028,0.0028194542342161,0.0352390852390867,-0.0312256809338506,493.0375,486.341,466.9925
2020-01-16,500.0,495.1,500.0,495.1,60360.0,0.0040999999999999,0.0041168792047394,0.0395010395010408,-0.0272373540856017,493.59,486.752,467.3625
2020-01-17,499.0,501.6,503.0,497.1,83770.0,-0.002,-0.002,0.0374220374220388,-0.0291828793774304,493.965,487.137,467.73125
2020-01-20,502.9,498.3,502.9,498.3,6720.0,0.0078,0.007815631262525,0.0455301455301468,-0.0215953307392983,494.48,487.747,468.11575
2020-01-21,503.0,500.0,503.0,500.0,24990.0,0.0002,0.0001988466892026,0.0457380457380471,-0.0214007782101153,494.98,488.287,468.4980000000001
2020-01-22,507.0,503.0,507.0,503.0,130080.0,0.008,0.0079522862823062,0.0540540540540557,-0.0136186770427999,495.83,488.907,468.898
2020-01-23,505.0,507.0,507.0,501.1,65410.0,-0.0039,-0.0039447731755424,0.0498960498960514,-0.0175097276264576,496.63,489.533,469.298
2020-01-24,506.0,507.0,507.0,501.2,107850.0,0.002,0.0019801980198019,0.0519750519750534,-0.0155642023346288,497.5725000000001,490.231,469.703
2020-01-27,505.0,505.0,505.5,504.0,51030.0,-0.002,-0.0019762845849802,0.0498960498960514,-0.0175097276264576,498.37250000000006,490.909,470.11300000000006
2020-01-28,503.0,503.0,505.0,503.0,31070.0,-0.004,-0.0039603960396039,0.0457380457380471,-0.0214007782101153,499.0225,491.389,470.503
2020-01-29,500.0,503.0,503.0,500.0,44570.0,-0.006,-0.0059642147117295,0.0395010395010408,-0.0272373540856017,499.0725000000001,491.729,470.878
2020-01-30,498.0,498.0,498.0,497.1,52870.0,-0.004,-0.004,0.0353430353430366,-0.0311284046692594,499.4725,492.087,471.24300000000005
2020-01-31,504.0,498.0,505.0,498.0,66590.0,0.012,0.0120481927710842,0.0478170478170489,-0.0194552529182867,499.925,492.427,471.633
2020-02-03,494.0,507.0,513.0,494.0,6550.0,-0.0197999999999999,-0.0198412698412698,0.027027027027028,-0.0389105058365748,500.1,492.608,471.978
2020-02-04,494.0,494.0,494.0,493.9,39260.0,0.0,0.0,0.027027027027028,-0.0389105058365748,500.05,492.867,472.333
2020-02-05,500.0,502.9,503.0,494.05,20780.0,0.0121,0.0121457489878542,0.0395010395010406,-0.027237354085602,500.2,493.211,472.708
2020-02-06,494.0,495.45,496.05,494.0,52420.0,-0.012,-0.012,0.027027027027028,-0.0389105058365748,499.9525,493.43,473.038
2020-02-07,488.5,493.0,493.0,488.05,133340.0,-0.0111,-0.0111336032388663,0.0155925155925167,-0.0496108949416331,499.5525,493.538,473.3405
2020-02-10,488.5,489.1,489.1,488.5,31520.0,0.0,0.0,0.0155925155925167,-0.0496108949416331,499.32,493.608,473.633
2020-02-11,482.85,486.0,486.0,482.5,22520.0,-0.0116,-0.0115660184237461,0.0038461538461549,-0.0606031128404658,498.6350000000001,493.575,473.89725
2020-02-12,483.05,483.05,483.05,483.05,2550.0,0.0004,0.0004142073107589,0.0042619542619553,-0.0602140077821001,497.89,493.556,474.17675
2020-02-13,495.0,494.0,495.0,487.05,3060.0,0.0247,0.0247386398923505,0.0291060291060301,-0.036964980544746,497.64,493.77600000000007,474.50175
2020-02-14,500.1,487.5,500.1,487.5,81570.0,0.0103,0.0103030303030302,0.0397089397089407,-0.0270428015564192,497.695,494.158,474.85225
2020-02-17,500.0,498.0,500.0,498.0,10780.0,-0.0002,-0.0001999600079984,0.0395010395010404,-0.0272373540856021,497.55,494.517,475.20225
2020-02-18,500.0,500.0,500.1,499.1,31280.0,0.0,0.0,0.0395010395010404,-0.0272373540856021,497.4,494.894,475.56975
2020-02-19,500.0,493.05,500.0,493.05,1230.0,0.0,0.0,0.0395010395010404,-0.0272373540856021,497.05,495.194,475.9205
2020-02-20,504.0,500.0,504.0,500.0,41120.0,0.008,0.008,0.0478170478170487,-0.0194552529182869,497.0,495.474,476.297
2020-02-21,510.0,500.0,513.0,500.0,415850.0,0.0118999999999999,0.0119047619047618,0.0602910602910611,-0.0077821011673143,497.2,495.952,476.697
2020-02-24,510.1,501.1,510.1,501.1,13140.0,0.0002,0.0001960784313725,0.0604989604989614,-0.0075875486381313,497.455,496.355,477.01200000000006
2020-02-25,511.0,510.0,513.0,510.0,66890.0,0.0018,0.0017643599294254,0.0623700623700631,-0.0058365758754855,497.855,496.775,477.37200000000007
2020-02-26,507.0,511.0,511.0,507.0,38830.0,-0.0078,-0.0078277886497064,0.0540540540540548,-0.0136186770428007,498.205,497.115,477.732
2020-02-28,495.0,507.0,507.0,495.0,163500.0,-0.0237,-0.0236686390532544,0.0291060291060298,-0.0369649805447462,498.055,497.236,478.032
2020-03-02,496.0,495.0,496.0,494.0,5640.0,0.002,0.002020202020202,0.0311850311850319,-0.0350194552529176,497.655,497.326,478.31700000000006
2020-03-03,483.8,490.5,493.0,483.8,47800.0,-0.0246,-0.0245967741935483,0.0058212058212065,-0.0587548638132288,497.145,497.15,478.54275
2020-03-04,477.0,482.6,485.0,477.0,52850.0,-0.0141,-0.014055394791236,-0.0083160083160075,-0.0719844357976645,496.295,496.83,478.72875
2020-03-05,476.0,480.0,480.0,476.0,100470.0,-0.0021,-0.0020964360587002,-0.0103950103950096,-0.0739299610894934,495.095,496.55,478.89375
2020-03-06,458.0,476.0,480.0,458.0,93750.0,-0.0378,-0.0378151260504201,-0.0478170478170471,-0.1089494163424117,493.295,495.93,478.9705
2020-03-09,430.2,463.0,463.0,427.0,145700.0,-0.0607,-0.0606986899563318,-0.1056133056133049,-0.1630350194552522,490.38,494.791,478.904
2020-03-10,457.0,436.0,473.2,436.0,127260.0,0.0623,0.0622966062296606,-0.0498960498960492,-0.1108949416342406,488.805,494.151,478.93875
2020-03-11,454.0,460.1,463.0,452.5,137030.0,-0.0066,-0.0065645514223194,-0.0561330561330555,-0.1167315175097269,487.3625,493.431,478.95275
2020-03-12,420.0,440.0,440.0,420.0,242690.0,-0.0749,-0.0748898678414097,-0.1268191268191263,-0.182879377431906,484.21,491.851,478.79275
2020-03-13,425.0,416.05,430.0,405.0,116670.0,0.0118999999999999,0.0119047619047618,-0.1164241164241159,-0.1731517509727621,480.71,490.551,478.65775
2020-03-16,382.55,420.0,420.0,382.55,129510.0,-0.0999,-0.0998823529411764,-0.2046777546777543,-0.2557392996108946,474.8325,488.30300000000005,478.321
2020-03-17,367.25,370.0,377.0,367.25,106090.0,-0.04,-0.0399947719252385,-0.2364864864864861,-0.2855058365758751,468.195,485.838,477.90775
2020-03-18,352.6,367.9,368.0,352.6,92100.0,-0.0399,-0.0398910823689584,-0.2669438669438666,-0.314007782101167,460.825,482.99,477.44575
2020-03-19,366.7,364.95,366.7,358.0,204820.0,0.04,0.0399886557005104,-0.2376299376299373,-0.2865758754863809,454.16,480.384,477.03925
2020-03-20,381.35,379.0,381.35,379.0,275080.0,0.04,0.0399509135533133,-0.2071725571725569,-0.2580739299610892,448.0275,478.032,476.68875
2020-03-23,396.6,396.6,396.6,391.0,156030.0,0.04,0.039989510947948,-0.1754677754677752,-0.2284046692607001,442.3575,476.034,476.38675
2020-03-24,399.0,412.45,412.45,395.05,182280.0,0.0060999999999999,0.0060514372163387,-0.1704781704781703,-0.2237354085603111,436.8025,474.15100000000007,476.11175
2020-03-25,387.95,399.0,399.0,384.0,142940.0,-0.0277,-0.0276942355889724,-0.1934511434511433,-0.2452334630350193,430.65,471.9789999999999,475.8215
2020-03-26,378.0,388.0,390.0,375.5,29180.0,-0.0256,-0.0256476350045108,-0.2141372141372139,-0.2645914396887158,424.2,469.58,475.4965
2020-03-27,371.9,389.0,389.0,371.9,47140.0,-0.0161,-0.0161375661375662,-0.2268191268191267,-0.2764591439688715,418.045,467.018,475.141
2020-03-30,371.9,386.0,386.0,371.0,77870.0,0.0,0.0,-0.2268191268191267,-0.2764591439688715,411.84,464.47600000000006,474.75299999999993
2020-03-31,371.9,377.9,378.0,371.9,9030.0,0.0,0.0,-0.2268191268191267,-0.2764591439688715,406.245,461.856,474.38725
2020-04-01,369.95,371.95,374.95,369.95,4320.0,-0.0052,-0.005243344985211,-0.2308731808731807,-0.2802529182879376,400.8925,459.195,473.997
2020-04-02,362.0,368.0,368.0,362.0,63260.0,-0.0215,-0.02148939045817,-0.2474012474012472,-0.2957198443579765,395.1925,456.295,473.572
2020-04-03,354.0,363.0,368.0,354.0,146180.0,-0.0220999999999999,-0.0220994475138122,-0.2640332640332639,-0.3112840466926068,389.9925,453.275,473.112
2020-04-06,339.85,355.0,355.0,339.85,26800.0,-0.04,-0.0399717514124293,-0.2934511434511433,-0.3388132295719842,385.475,449.952,472.54375
2020-04-07,326.3,327.0,336.55,326.3,124280.0,-0.0399,-0.0398705311166691,-0.3216216216216215,-0.3651750972762645,378.94,446.378,471.8252499999999
2020-04-08,339.0,333.0,339.0,326.35,88610.0,0.0389,0.0389212381244252,-0.2952182952182952,-0.3404669260700389,373.19,443.098,471.10025
2020-04-09,343.0,339.0,348.0,339.0,167690.0,0.0118,0.0117994100294984,-0.2869022869022869,-0.3326848249027236,369.34,439.958,470.37825
2020-04-10,343.9,343.0,345.0,340.0,44250.0,0.0026,0.0026239067055393,-0.2850311850311851,-0.3309338521400778,365.285,436.876,469.6875
2020-04-13,341.0,343.1,343.1,339.0,3350.0,-0.0084,-0.008432683919744,-0.2910602910602911,-0.3365758754863813,363.2075,433.616,469.0075
2020-04-14,341.0,345.0,349.8,340.5,30030.0,0.0,0.0,-0.2910602910602911,-0.3365758754863813,361.895,430.556,468.3375
2020-04-15,335.0,338.85,340.0,335.0,45560.0,-0.0176,-0.0175953079178885,-0.3035343035343035,-0.348249027237354,361.015,427.376,467.6925
2020-04-16,335.3,342.0,342.0,335.3,14310.0,0.0009,0.0008955223880597,-0.3029106029106029,-0.3476653696498054,359.44500000000005,424.082,467.06875
2020-04-17,331.25,335.5,335.5,330.0,16350.000000000002,-0.0121,-0.0120787354607814,-0.3113305613305613,-0.355544747081712,356.94,420.827,466.3825
2020-04-20,331.6,334.95,335.0,330.0,21360.0,0.0011,0.001056603773585,-0.3106029106029105,-0.3548638132295719,353.69,417.689,465.7105
2020-04-21,323.0,330.0,330.1,323.0,79320.0,-0.0259,-0.025934861278649,-0.3284823284823285,-0.3715953307392996,349.89,414.379,465.01025
2020-04-22,326.0,329.9,329.9,325.0,14400.0,0.0093,0.0092879256965945,-0.3222453222453222,-0.3657587548638131,346.7925,411.242,464.33
2020-04-23,326.0,329.0,329.0,325.0,6550.0,0.0,0.0,-0.3222453222453222,-0.3657587548638131,344.1925,408.101,463.61
2020-04-24,330.0,329.7,330.0,329.0,34510.0,0.0123,0.0122699386503066,-0.3139293139293139,-0.357976653696498,342.0975,404.801,462.91
2020-04-27,335.05,334.8,335.05,331.0,28380.0,0.0153,0.0153030303030303,-0.3034303534303533,-0.3481517509727625,340.255,401.5,462.22375
2020-04-28,348.45,346.95,348.45,340.0,28720.0,0.04,0.0399940307416801,-0.2755717255717256,-0.3220817120622568,339.0825,398.469,461.64575
2020-04-29,352.05,348.5,355.0,346.0,242350.0,0.0103,0.0103314679294017,-0.268087318087318,-0.315077821011673,338.1875,395.51,461.031
2020-04-30,356.2,353.0,362.0,353.0,77190.0,0.0118,0.0117880982814939,-0.2594594594594595,-0.3070038910505837,337.8975,392.634,460.437
2020-05-04,355.0,357.1,357.1,350.0,944290.0,-0.0034,-0.0033688938798427,-0.2619542619542619,-0.3093385214007782,337.9475,389.654,459.857
2020-05-05,355.0,355.0,359.9,354.05,190250.0,0.0,0.0,-0.2619542619542619,-0.3093385214007782,338.705,386.554,459.277
2020-05-06,348.5,355.0,355.0,345.0,71820.0,-0.0183,-0.0183098591549295,-0.2754677754677754,-0.3219844357976653,339.815,383.32200000000006,458.661
2020-05-07,346.05,348.5,348.5,345.0,23140.0,-0.0069999999999999,-0.0070301291248205,-0.2805613305613305,-0.3267509727626457,340.1675,380.023,458.0005000000001
2020-05-08,341.95,343.1,343.7,332.25,126660.0,-0.0118,-0.0118479988440977,-0.289085239085239,-0.3347276264591439,340.115,376.722,457.30275
2020-05-11,336.5,340.0,340.0,336.5,50870.0,-0.0159,-0.0159380026319636,-0.3004158004158003,-0.3453307392996108,339.745,373.552,456.5945
2020-05-12,325.0,336.2,336.75,324.95,136420.0,-0.0342,-0.0341753343239227,-0.3243243243243242,-0.3677042801556419,338.945,370.13200000000006,455.8095
2020-05-13,318.1,328.9,328.9,317.45,42480.0,-0.0212,-0.0212307692307691,-0.3386694386694385,-0.3811284046692605,337.8,366.818,454.9975
2020-05-14,322.7,320.0,325.0,319.0,130730.0,0.0144999999999999,0.0144608613643506,-0.3291060291060291,-0.3721789883268482,337.185,363.732,454.21125
2020-05-15,335.0,329.0,335.0,328.95,46810.0,0.0381,0.0381158971180664,-0.3035343035343035,-0.348249027237354,337.17,360.912,453.49525
2020-05-18,343.95,338.0,344.0,338.0,91620.0,0.0266999999999999,0.0267164179104477,-0.2849272349272349,-0.3308365758754863,337.80499999999995,358.631,452.81125
2020-05-19,340.1,348.0,348.0,340.1,24410.0,-0.0112,-0.0111934874254977,-0.2929313929313928,-0.3383268482490271,338.23,356.829,452.097
2020-05-20,334.0,340.0,340.1,331.0,20910.0,-0.0179,-0.0179359012055279,-0.3056133056133056,-0.3501945525291828,338.78000000000003,354.369,451.354
2020-05-21,340.0,331.0,342.5,331.0,59930.0,0.018,0.0179640718562874,-0.2931392931392931,-0.33852140077821,339.48,352.089,450.62925
2020-05-22,344.45,340.0,346.0,340.0,202820.0,0.0131,0.0130882352941175,-0.2838877338877339,-0.329863813229572,340.40250000000003,350.57800000000003,449.9315
2020-05-26,349.0,347.95,352.0,347.0,173540.0,0.0132,0.0132094643634781,-0.2744282744282743,-0.3210116731517508,341.3525,349.05800000000005,449.24675
2020-05-27,355.0,353.0,358.0,350.0,137900.0,0.0172,0.0171919770773638,-0.2619542619542618,-0.3093385214007781,342.35,348.50699999999995,448.60125
2020-05-28,345.0,360.0,360.0,345.0,61060.0,-0.0282,-0.028169014084507,-0.2827442827442826,-0.328793774319066,342.1775,348.06199999999995,447.90625
2020-05-29,345.0,349.95,349.95,340.0,98400.0,0.0,0.0,-0.2827442827442826,-0.328793774319066,341.825,347.91,447.23125
2020-06-01,346.5,343.0,348.0,343.0,48760.0,0.0043,0.0043478260869564,-0.2796257796257795,-0.3258754863813228,341.34000000000003,347.506,446.58375
2020-06-02,350.0,353.5,353.5,349.9,72810.0,0.0101,0.0101010101010101,-0.2723492723492722,-0.319066147859922,341.09000000000003,346.879,445.94875
2020-06-03,348.8,350.0,353.0,348.8,130920.0,-0.0034,-0.0034285714285714,-0.2748440748440747,-0.3214007782101166,340.78000000000003,345.92299999999994,445.28025
2020-06-04,350.0,352.9,352.95,350.0,18790.0,0.0034,0.0034403669724769,-0.2723492723492723,-0.3190661478599221,340.855,344.943,444.62025
2020-06-05,351.0,349.5,353.0,349.5,22870.0,0.0029,0.0028571428571428,-0.2702702702702702,-0.3171206225680932,341.1025,344.204,444.00425
2020-06-08,354.5,354.9,354.9,352.0,29830.0,0.01,0.0099715099715098,-0.262993762993763,-0.3103112840466926,341.73,343.73400000000004,443.39425000000006
2020-06-09,353.95,354.9,354.9,353.2,89050.0,-0.0016,-0.0015514809590974,-0.2641372141372141,-0.3113813229571984,342.6025,343.375,442.764
2020-06-10,348.9,354.0,354.0,348.9,80590.0,-0.0143,-0.0142675519141122,-0.2746361746361746,-0.3212062256809338,343.7975,342.915,442.118
2020-06-11,345.0,348.9,350.9,344.0,77070.0,-0.0112,-0.0111779879621667,-0.2827442827442826,-0.328793774319066,345.1425,342.37700000000007,441.42275
2020-06-12,342.0,348.95,348.95,342.0,41800.0,-0.0087,-0.0086956521739129,-0.2889812889812888,-0.3346303501945523,346.1075,341.81800000000004,440.712
2020-06-15,345.0,345.0,347.8,342.0,109680.0,0.0088,0.0087719298245614,-0.2827442827442825,-0.3287937743190658,346.6075,341.478,439.99825
2020-06-16,350.0,347.0,351.4,347.0,420550.0,0.0144999999999999,0.0144927536231884,-0.2723492723492721,-0.3190661478599219,346.91,341.398,439.33575
2020-06-17,363.95,363.95,363.95,363.95,79180.0,0.0399,0.0398571428571428,-0.2433471933471931,-0.2919260700389102,348.1025,341.88,438.7455000000001
2020-06-18,365.05,374.9,374.9,365.05,337650.0,0.003,0.0030223931858772,-0.2410602910602908,-0.2897859922178986,349.655,342.655,438.16075
2020-06-19,364.0,369.9,369.9,360.0,65150.00000000001,-0.0029,-0.0028763183125599,-0.2432432432432429,-0.2918287937743188,350.855,343.155,437.58075
2020-06-22,363.95,364.0,364.0,361.0,5880.0,-0.0001,-0.0001373626373626,-0.2433471933471931,-0.2919260700389102,351.83000000000004,343.574,437.0155
2020-06-23,362.3,364.0,364.0,361.0,4700.0,-0.0045,-0.0045335897788156,-0.2467775467775464,-0.2951361867704277,352.495,343.94200000000006,436.44175
2020-06-24,357.0,363.85,363.85,354.0,31400.0,-0.0146,-0.0146287606955561,-0.2577962577962575,-0.3054474708171203,352.595,344.26200000000006,435.84174999999993
2020-06-25,355.05,359.0,359.0,355.05,37860.0,-0.0055,-0.0054621848739495,-0.2618503118503115,-0.3092412451361864,353.0975,344.543,435.24175
2020-06-26,350.1,355.0,360.0,350.1,65370.00000000001,-0.0139,-0.0139416983523447,-0.2721413721413718,-0.3188715953307389,353.3525,344.845,434.62925
2020-06-29,351.1,359.0,359.0,351.1,17280.0,0.0029,0.0028563267637817,-0.2700623700623696,-0.31692607003891,353.5825,345.16100000000006,434.024
2020-06-30,356.0,353.0,356.0,353.0,173970.0,0.0139999999999999,0.0139561378524635,-0.2598752598752596,-0.3073929961089491,353.8825,345.65600000000006,433.4239999999999
2020-07-01,357.0,359.0,359.8,356.0,6280.0,0.0028,0.002808988764045,-0.2577962577962575,-0.3054474708171203,354.2925,346.164,432.8095
2020-07-02,357.0,352.0,357.0,352.0,6050.0,0.0,0.0,-0.2577962577962575,-0.3054474708171203,354.64250000000004,346.844,432.22675
2020-07-03,355.05,357.95,358.0,355.05,20590.0,-0.0055,-0.0054621848739495,-0.2618503118503115,-0.3092412451361864,354.845,347.425,431.63375
2020-07-06,352.5,357.95,357.95,350.0,12460.0,-0.0072,-0.0071820870299957,-0.2671517671517668,-0.3142023346303498,354.745,347.955,431.00125
2020-07-07,351.1,352.5,353.0,350.0,59680.0,-0.004,-0.0039716312056736,-0.2700623700623696,-0.31692607003891,354.6025,348.37699999999995,430.4017500000001
2020-07-08,351.0,358.0,358.0,351.0,1760.0,-0.0003,-0.0002848191398462,-0.2702702702702699,-0.317120622568093,354.70750000000004,348.696,429.81925
2020-07-09,351.1,354.9,354.9,351.0,280.0,0.0003,0.0002849002849003,-0.2700623700623696,-0.31692607003891,355.01250000000005,348.749,429.2395
2020-07-10,352.0,353.0,353.9,351.05,16360.0,0.0026,0.0025633722586158,-0.2681912681912678,-0.3151750972762642,355.51250000000005,348.74800000000005,428.66625
2020-07-13,351.5,354.95,354.95,351.0,440.0,-0.0014,-0.0014204545454545,-0.2692307692307689,-0.3161478599221786,355.83750000000003,348.654,428.07375
2020-07-14,353.0,351.0,353.0,351.0,111860.0,0.0043,0.0042674253200569,-0.2661122661122658,-0.3132295719844354,355.98750000000007,348.61400000000003,427.44375
2020-07-15,355.1,351.1,356.95,351.1,11810.0,0.0059,0.0059490084985835,-0.2617463617463614,-0.309143968871595,355.545,348.616,426.82175
2020-07-16,357.0,355.95,358.95,353.0,23040.0,0.0054,0.0053506054632497,-0.2577962577962576,-0.3054474708171204,355.14250000000004,348.786,426.20675000000006
2020-07-17,355.0,357.0,357.0,355.0,3010.0,-0.0056,-0.0056022408963585,-0.2619542619542617,-0.309338521400778,354.6925,348.965,425.62175
2020-07-20,358.0,355.0,358.0,355.0,3110.0,0.0085,0.0084507042253521,-0.2557172557172555,-0.3035019455252916,354.395,349.286,425.05175
2020-07-21,358.0,357.0,359.8,356.15,7610.0,0.0,0.0,-0.2557172557172555,-0.3035019455252916,354.18,349.716,424.51675
2020-07-22,355.0,356.1,356.1,350.0,7670.0,-0.0084,-0.0083798882681563,-0.2619542619542617,-0.309338521400778,354.08000000000004,350.316,423.9667500000001
2020-07-23,355.5,355.0,358.0,354.05,11160.0,0.0014,0.0014084507042253,-0.2609147609147607,-0.3083657587548636,354.1025,351.064,423.44375
2020-07-24,358.0,355.05,358.0,355.05,41890.0,0.0069999999999999,0.0070323488045007,-0.2557172557172554,-0.3035019455252915,354.4975,351.77,422.9330000000001
2020-07-27,362.0,358.0,362.0,355.5,72440.0,0.0112,0.0111731843575419,-0.247401247401247,-0.2957198443579762,355.0425,352.31,422.4405
2020-07-28,369.9,362.0,369.9,362.0,8850.0,0.0218,0.0218232044198893,-0.2309771309771306,-0.2803501945525288,355.73750000000007,352.829,421.99
2020-07-29,369.0,365.15,369.0,365.1,48620.0,-0.0024,-0.0024330900243307,-0.2328482328482324,-0.2821011673151746,356.3375,353.40700000000004,421.52475
2020-08-03,365.1,369.0,369.0,365.1,21830.0,-0.0106,-0.0105691056910568,-0.2409563409563404,-0.2896887159533069,356.74249999999995,354.029,421.02975
2020-08-04,370.0,368.9,370.0,366.0,18620.0,0.0134,0.013420980553273,-0.2307692307692302,-0.2801556420233458,357.49,354.629,420.55425
2020-08-05,371.2,369.0,374.0,369.0,15360.0,0.0032,0.0032432432432432,-0.2282744282744278,-0.2778210116731512,358.425,355.164,420.03525
2020-08-06,374.85,374.5,375.0,374.0,8850.0,0.0098,0.009832974137931,-0.2206860706860701,-0.2707198443579761,359.6125,355.681,419.5292500000001
2020-08-07,376.0,375.0,376.95,371.0,22180.0,0.0031,0.0030678938241963,-0.2182952182952177,-0.2684824902723729,360.8625,356.101,419.0335
2020-08-10,381.0,377.0,384.9,377.0,18380.0,0.0133,0.0132978723404255,-0.2079002079002072,-0.2587548638132289,362.3575,356.821,418.5385
2020-08-11,381.15,384.95,384.95,381.05,56510.0,0.0004,0.0003937007874015,-0.2075883575883569,-0.2584630350194545,363.815,357.54400000000004,418.0615
2020-08-12,389.0,381.15,389.0,381.15,41770.0,0.0206,0.0205955660501115,-0.1912681912681905,-0.2431906614785984,365.69,358.394,417.6015
2020-08-13,387.1,389.0,389.0,386.0,30830.0,-0.0049,-0.0048843187660667,-0.1952182952182943,-0.246887159533073,367.395,359.136,417.162
2020-08-17,385.0,387.9,387.9,383.1,23690.0,-0.0054,-0.0054249547920434,-0.1995841995841987,-0.2509727626459135,368.89,359.86,416.7120000000001
2020-08-18,384.5,387.75,387.75,382.05,2970.0,-0.0013,-0.0012987012987012,-0.2006237006236997,-0.2519455252918279,370.265,360.55,416.27375
2020-08-19,383.5,382.55,383.55,382.55,3620.0,-0.0026,-0.0026007802340701,-0.2027027027027017,-0.2538910505836567,371.69,361.2,415.79125
2020-08-24,378.6,384.95,384.95,375.0,28080.0,-0.0128,-0.0127770534550194,-0.2128898128898119,-0.2634241245136177,372.72,361.682,415.33425
2020-08-25,375.0,378.6,380.0,374.95,22060.0,-0.0095,-0.0095087163232964,-0.2203742203742195,-0.2704280155642015,373.5700000000001,362.103,414.812
2020-08-26,372.1,375.0,377.0,371.0,5800.0,-0.0077,-0.0077333333333332,-0.2264033264033255,-0.2760700389105049,374.425,362.567,414.27375
2020-08-27,360.1,370.05,371.0,360.1,34990.0,-0.0322,-0.0322493953238376,-0.2513513513513504,-0.2994163424124505,374.655,362.8689999999999,413.71225
2020-08-28,355.2,361.0,361.0,353.0,65140.0,-0.0136,-0.013607331296862,-0.2615384615384607,-0.3089494163424117,374.515,363.133,413.10825000000006
2020-08-31,356.65,355.0,359.95,352.0,47210.0,0.0040999999999999,0.004082207207207,-0.2585239085239078,-0.30612840466926,374.2475,363.366,412.5115
2020-09-01,370.9,358.05,370.9,358.05,23570.0,0.04,0.0399551380905649,-0.2288981288981282,-0.2784046692606997,374.2975,363.78399999999993,411.9975
2020-09-02,368.1,371.0,377.0,367.2,9570.0,-0.0075,-0.0075492046373684,-0.2347193347193339,-0.2838521400778202,374.2525,363.867,411.4825
2020-09-03,369.0,369.0,370.0,366.0,940.0,0.0024,0.0024449877750609,-0.2328482328482322,-0.2821011673151744,374.4475,363.946,410.972
2020-09-04,364.85,369.5,369.5,364.85,22260.0,-0.0112,-0.0112466124661245,-0.2414760914760907,-0.2901750972762639,374.19,363.963,410.40125
2020-09-07,369.0,365.0,369.0,362.0,1830.0,0.0113999999999999,0.0113745374811564,-0.2328482328482322,-0.2821011673151744,374.08,364.064,409.83125
